,User ID,Idade Cliente,Genero,UF,Categoria Produto,Tempo_Site,Paginas_Visitadas,Valor_Carrinho,Frete,Usou Cupom,Comprou,Status Pedido,Qtd Itens
3664,1993.0, 35 ,,,Roup@,2,2,,10,NAO,0,,0
3665,1694.0,25,,RJ,Mercado,25,1,300,0,,0,pago,0
3666,1539.0,trinta,,,casa,2,8,300,20,não,1,pendente,2
3667,1900.0,55,m,,casa,-5,1,300,R$ 30,,0,,1
3668,1779.0,30,Feminino,CE,Roup@,15,0,,10,nao,1,cancelado,10
3669,1169.0,42,  M,,roupas ,25,100,200,gratis,não,1,,2
3670,2037.0,30,,PE,Mercado,2,8,quatrocentos,gratis,,nao,PAGO,2
3671,1287.0,trinta,Masculino, sp ,eletronicos,999,100,200,25.5,sim,0,pago,
3672,1188.0,55,,,Casa,15,6,,R$ 30,não,1,pendente,1
3673,1913.0,18,Feminino,ce,Roup@,10,8,300.0,20,,cancelado,cancelado,1
3674,1693.0,25,f,XX,Casa,2,3,R$ 400,R$ 30,SIM,sim,pendente,10
3675,1887.0,25,M,CE,Roupas,15,100,300.0,,sim,sim,,4
3676,1470.0,18,M,,Mercado,10,3,0,25.5,SIM,1,pago,4
3677,2098.0,42,Masculino, sp ,Casa,999,6,0,,Sim ,0,,3
3678,1276.0,,m,PE,eletronicos,,4,quatrocentos,R$ 30,SIM,1,,2
3679,1939.0, 35 ,Masculino, sp ,Roupas,25,100,300,,Sim ,0,,4
3680,1570.0,30,Masculino,ce,roupas ,,1,200,10,SIM,0,pago,2
3681,1856.0,,M,RJ,eletronicos,2,100,R$400,25.5,,sim,PAGO,3
3682,2000.0,55,,XX,mercado,-5,4,,10,,sim,,10
3683,1457.0,trinta,Masculino,RJ,casa,-5,5,300.0,25.5,Sim ,1,cancelado,2
3684,1917.0,30,Masculino,SP,Eletronicos,0,1,50,0,,sim,pago,10
3685,1832.0,42,,PE,ELETRONICOS,15,1,100,10,Sim ,sim,PAGO,
3686,2087.0, 35 ,,XX,Eletronicos,,6,R$ 400,10,sim,1,pendente,3
3687,1838.0,25,M,ce,roupas ,10,1,0,0,,0,,4
3688,1192.0,trinta,m,,casa,2,2,200,0,NAO,cancelado,pendente,3
3689,1615.0,trinta,  M,XX,Casa,5,3,quatrocentos,20,NAO,nao,PAGO,1
3690,1405.0, 35 ,M,,Mercado,10,8,0,,sim,cancelado,pendente,10
3691,1942.0,30,M,,eletronicos,5,2,R$400,0,Sim ,sim,cancelado,3
3692,1720.0,55,Masculino,SP,casa,0,5,300.0,25.5,NAO,nao,PAGO,10
3693,1092.0, 35 ,,CE,casa,-5,100,200,0,NAO,nao,pago,0
3694,1429.0,22,Feminino,PE,Roup@,25,0,300,0,SIM,0,pago,0
3695,1653.0,22,F,PE,ELETRONICOS,25,0,,10,não,0,pago,3
3696,1433.0, 35 ,,SP,eletronicos,-5,2,100,10,sim,0,pago,0
3697,1374.0,25,Feminino,RJ,casa,0,1,100,R$ 30,não,1,PAGO,3
3698,2082.0, 35 ,Masculino,RJ,Roup@,999,100,300.0,0,Sim ,1,PAGO,10
3699,2066.0,35,Masculino,ce,Roupas,,4,300.0,,SIM,1,,
3700,1206.0,42,m,CE,roupas ,5,100,300.0,20,NAO,sim,PAGO,
3701,1779.0,22,Feminino,,roupas ,5,8,50,10,nao,1,,3
3702,1531.0,30,f,,Mercado,2,6,50,25.5,SIM,sim,,3
3703,1165.0,,F,,Mercado,-5,100,,R$ 30,sim,0,PAGO,0
3704,1642.0, 35 ,m,RJ,casa,15,4,200,25.5,,0,PAGO,2
3705,1089.0,22,,SP,casa,,1,150,0,Sim ,0,PAGO,3
3706,1012.0,42,,CE,eletronicos,0,5,300.0,0,SIM,0,pago,3
3707,1972.0,42,Feminino, sp ,ELETRONICOS,-5,6,100,20,SIM,nao,cancelado,1
3708,1804.0,30,,CE,casa,-5,6,200,,SIM,0,pago,1
3709,1944.0,trinta,f,ce,roupas ,999,1,50,0,NAO,nao,,4
3710,1741.0,35,Masculino,,Casa,15,8,0,,Sim ,1,cancelado,0
3711,1875.0, 35 ,Feminino,,casa,10,0,R$400,,NAO,cancelado,cancelado,2
3712,1659.0,18,,PE,Roup@,10,5,150,R$ 30,SIM,0,cancelado,
3713,2031.0, 35 ,Masculino,XX,roupas ,999,2,R$ 400,gratis,,nao,,3
3714,2052.0,trinta,,XX,casa,10,2,300.0,gratis,NAO,sim,,
3715,1295.0,55,M,PE,Eletronicos,999,5,0,0,NAO,0,pago,3
3716,1985.0,30,Masculino,ce,Eletronicos,5,8,quatrocentos,R$ 30,sim,1,,0
3717,1925.0,25,M,,Eletronicos,25,8,,gratis,,0,pendente,4
3718,1639.0,trinta,Feminino,XX,ELETRONICOS,25,4,300.0,,não,sim,,4
3719,1339.0,,  M,XX,mercado,-5,3,50,25.5,não,1,pago,1
3720,1627.0,42,Masculino,XX,Roup@,25,100,100,R$ 30,,sim,cancelado,
3721,1438.0,18,M,,Roup@,,8,0,R$ 30,sim,1,pendente,0
3722,1941.0,25,Feminino,ce,roupas ,10,2,300.0,0,sim,0,,4
3723,1829.0,22,Masculino, sp ,Casa,,1,100,25.5,nao,0,,4
3724,1518.0,,Feminino,RJ,roupas ,2,2,300,,,1,,
3725,1975.0, 35 ,  M,CE,eletronicos,10,3,300.0,25.5,NAO,cancelado,PAGO,2
3726,2068.0,25,  M,SP,Roupas,15,5,100,gratis,nao,0,,1
3727,1954.0,22,F,,Eletronicos,0,3,50,20,NAO,0,,1
3728,1951.0,30,m,CE,Casa,999,100,R$400,25.5,Sim ,nao,pago,1
3729,1943.0,22,Feminino,XX,Roupas,-5,4,R$400,gratis,não,1,pendente,10
3730,1154.0,18,m,ce,Roupas,999,8,300.0,,NAO,cancelado,PAGO,4
3731,1087.0,42,F, sp ,Roupas,0,4,200,20,Sim ,cancelado,,3
3732,2096.0,trinta,f,,ELETRONICOS,0,3,150,,,cancelado,,10
3733,1930.0,30,Masculino,SP,casa,0,1,50,0,,0,pendente,4
3734,1178.0,trinta,, sp ,Roupas,10,100,0,gratis,nao,nao,pendente,4
3735,1211.0,trinta,m,RJ,casa,15,1,150,gratis,não,cancelado,,
3736,1464.0,22,m,XX,Mercado,0,1,300.0,0,,sim,,0
3737,1630.0, 35 ,Feminino,SP,Eletronicos,-5,1,0,R$ 30,Sim ,1,cancelado,3
3738,1824.0,25,Masculino,,Roupas,10,5,R$400,,Sim ,1,,1
3739,1606.0,30,Feminino,XX,Roup@,15,8,150,R$ 30,sim,1,,1
3740,1884.0,30,  M,,casa,0,8,,10,SIM,0,PAGO,
3741,1365.0,25,m,SP,Roup@,2,1,100,20,SIM,1,pago,2
3742,1275.0,25,Masculino,RJ,Roup@,-5,6,300,gratis,SIM,sim,,1
3743,1379.0,42,,PE,mercado,2,100,150,25.5,Sim ,0,,4
3744,1944.0,18,f,,Roupas,,6,,25.5,NAO,0,cancelado,0
3745,2087.0,30,F,ce,Mercado,,4,50,10,,1,cancelado,2
3746,1809.0,18,f, sp ,Casa,,100,200,,nao,sim,,4
3747,1924.0,25,F,CE,,15,3,150,20,SIM,sim,PAGO,4
3748,1493.0, 35 ,m,PE,Roup@,5,4,200,0,NAO,1,cancelado,10
3749,2094.0,35,f,PE,Eletronicos,-5,4,R$400,20,,cancelado,cancelado,2
3750,1363.0,35,f,,eletronicos,15,4,150,25.5,,1,,10
3751,1569.0,,,,Roup@,25,6,300,,não,nao,,4
3752,1762.0,30,Feminino, sp ,,2,8,150,,nao,nao,PAGO,4
3753,1275.0,25,,,Eletronicos,0,100,0,25.5,nao,sim,PAGO,10
3754,1049.0,35,f,,,-5,3,50,0,SIM,sim,PAGO,0
3755,1727.0,,,ce,roupas ,10,0,300,0,Sim ,sim,PAGO,0
3756,1905.0,30,,CE,Eletronicos,5,0,300,25.5,sim,0,pago,0
3757,1927.0,30,Feminino,CE,ELETRONICOS,-5,1,R$400,,,sim,,0
3758,1563.0,30,Masculino,SP,Casa,2,5,150,,Sim ,nao,pendente,1
3759,1782.0,,m,SP,roupas ,5,5,300,gratis,,0,pendente,2
3760,1484.0,30,Masculino,ce,mercado,10,0,100,gratis,nao,cancelado,pendente,0
3761,1583.0,42,m,XX,Eletronicos,15,0,R$400,0,,nao,cancelado,4
3762,1235.0,,Masculino,XX,Eletronicos,25,2,R$ 400,R$ 30,NAO,sim,PAGO,1
3763,1055.0,35,Masculino,PE,casa,15,3,0,gratis,,cancelado,,2
3764,1359.0,30,F,PE,,10,2,50,,não,nao,,0
3765,1109.0,30,,RJ,Mercado,2,1,quatrocentos,0,nao,0,PAGO,0
3766,1191.0,30,  M,SP,Casa,-5,2,R$400,20,Sim ,cancelado,pendente,2
3767,1903.0,,Feminino,RJ,ELETRONICOS,0,6,quatrocentos,20,nao,0,,0
3768,1861.0, 35 ,Masculino,,Roup@,5,1,100,20,,cancelado,cancelado,10
3769,,30,f,CE,ELETRONICOS,5,6,100,0,sim,0,,2
3770,2083.0, 35 ,,PE,mercado,10,1,quatrocentos,0,,cancelado,pago,2
3771,1649.0,trinta,F,XX,Roupas,999,2,R$400,gratis,sim,1,cancelado,4
3772,1038.0,42,,ce,Roupas,999,0,100,gratis,não,sim,cancelado,
3773,2072.0,trinta,M,SP,ELETRONICOS,999,6,quatrocentos,gratis,SIM,1,pendente,2
3774,1636.0,55,M,CE,mercado,-5,100,,10,,cancelado,PAGO,
3775,2036.0,trinta,m, sp ,Roup@,5,1,200,0,Sim ,1,pago,3
3776,1035.0,25,Masculino,ce,roupas ,2,5,300,R$ 30,nao,1,pendente,0
3777,1100.0,30,Feminino,RJ,,0,8,0,20,,1,PAGO,3
3778,1165.0,25,f,,Mercado,999,100,quatrocentos,,,0,pago,4
3779,1382.0,18,  M,RJ,Mercado,2,100,R$ 400,,Sim ,1,,
3780,1789.0,trinta,  M,SP,ELETRONICOS,10,4,50,20,sim,nao,,1
3781,1030.0,35,F,ce,Mercado,2,4,300,10,NAO,1,,
3782,1010.0,22,F,,ELETRONICOS,,4,50,10,,1,pago,
3783,1095.0,trinta,F,,Roupas,-5,3,R$400,20,Sim ,1,pendente,3
3784,1452.0,42,F, sp ,Eletronicos,999,0,300,0,,0,pago,2
3785,1191.0,trinta,,RJ,roupas ,,5,R$400,20,,cancelado,pago,1
3786,1485.0, 35 ,Masculino, sp ,Mercado,10,8,150,20,sim,nao,pago,
3787,1237.0,18,,ce,eletronicos,5,6,300,R$ 30,NAO,1,cancelado,2
3788,2088.0,30,Masculino,CE,Roupas,0,100,50,,SIM,cancelado,,1
3789,1734.0,18,Masculino,ce,mercado,25,3,R$ 400,10,,cancelado,,1
3790,1990.0,18,M,XX,eletronicos,15,6,150,10,SIM,1,PAGO,4
3791,1824.0,30,Feminino,,casa,0,3,50,,sim,1,pago,4
3792,1105.0,,f,CE,Mercado,0,2,,gratis,,nao,cancelado,1
3793,1180.0,22,m,RJ,ELETRONICOS,10,3,R$400,10,sim,1,pendente,3
3794,1183.0,18,Feminino,,Mercado,5,2,R$ 400,R$ 30,SIM,sim,cancelado,0
3795,1225.0,,F, sp ,Roup@,,2,200,R$ 30,sim,0,PAGO,10
3796,1776.0,30,,ce,Roup@,999,8,R$ 400,,,1,pendente,0
3797,1789.0,30,M,SP,Casa,15,3,200,20,não,1,PAGO,4
3798,1687.0,25,,RJ,roupas ,0,0,300.0,R$ 30,Sim ,cancelado,pendente,3
3799,1529.0,30,,SP,Roup@,10,2,200,gratis,não,1,,3
3800,1971.0,,M,CE,,999,8,200,20,NAO,nao,,2
3801,1935.0,35,,XX,Eletronicos,10,3,150,0,sim,0,cancelado,4
3802,1105.0,18,F,RJ,ELETRONICOS,5,100,200,0,sim,cancelado,cancelado,3
3803,1830.0,,m,XX,Mercado,-5,8,300.0,,,1,,3
3804,1678.0,18,F,XX,roupas ,10,100,100,10,NAO,0,PAGO,0
3805,1848.0,25,,,roupas ,,2,150,gratis,,nao,cancelado,3
3806,2055.0,42,F,CE,casa,10,6,R$ 400,R$ 30,Sim ,sim,pendente,3
3807,1392.0,18,F,ce,,999,5,300,25.5,SIM,1,pago,
3808,1039.0,,M,,,5,2,R$ 400,0,,0,pago,1
3809,1659.0,22,  M,XX,eletronicos,,4,,R$ 30,não,sim,pago,
3810,1980.0,55,F,SP,Casa,2,4,50,0,Sim ,0,,0
3811,1844.0,18,Masculino,,Mercado,10,0,R$400,0,SIM,1,cancelado,0
3812,1200.0,55,Masculino,RJ,Casa,5,8,300.0,0,SIM,1,PAGO,1
3813,1446.0,30,m,PE,roupas ,-5,5,200,0,sim,1,PAGO,0
3814,2061.0,trinta,m,PE,Roup@,25,100,,10,NAO,sim,,2
3815,1443.0,42,m,,Roupas,999,1,300.0,gratis,nao,0,pendente,10
3816,1760.0,30,Feminino,CE,Casa,5,4,300,0,,1,cancelado,2
3817,1226.0, 35 ,f,,Eletronicos,999,5,,R$ 30,sim,0,cancelado,4
3818,1047.0,42,m,,Roupas,-5,0,300,R$ 30,,1,cancelado,2
3819,2041.0,,F,,ELETRONICOS,25,3,300.0,,nao,sim,pendente,0
3820,1911.0, 35 ,m,ce,Roupas,5,5,50,10,,sim,pendente,0
3821,1186.0,30,f,PE,Eletronicos,-5,3,R$ 400,gratis,NAO,1,cancelado,2
3822,1344.0,42,Feminino,PE,eletronicos,15,8,quatrocentos,gratis,,cancelado,cancelado,4
3823,1223.0,30,f,,,15,3,quatrocentos,,sim,0,pago,
3824,1829.0, 35 ,,,Mercado,999,8,,25.5,não,0,PAGO,4
3825,1487.0,25,m,XX,Casa,0,2,200,20,sim,nao,pago,2
3826,1876.0,22,m,RJ,Roup@,,8,200,0,não,0,pago,2
3827,1848.0,42,m,PE,eletronicos,5,100,R$ 400,10,nao,sim,PAGO,10
3828,1978.0,30,,,Eletronicos,25,5,0,gratis,Sim ,cancelado,,1
3829,2016.0,18,f,,eletronicos,0,6,300,25.5,Sim ,1,,4
3830,1187.0,30,M,CE,Casa,999,3,50,20,nao,0,,4
3831,, 35 ,F,RJ,eletronicos,15,5,0,gratis,nao,1,,1
3832,1309.0, 35 ,F,SP,ELETRONICOS,-5,5,300.0,gratis,sim,nao,,2
3833,2095.0,22,m,SP,casa,-5,3,150,0,Sim ,0,pendente,
3834,1844.0, 35 ,Feminino,,Casa,15,0,0,20,SIM,sim,pago,1
3835,1485.0,55,, sp ,,2,6,quatrocentos,20,,1,pendente,1
3836,1119.0,35,M, sp ,,10,3,,,não,1,pendente,3
3837,1219.0,55,,PE,,5,1,,10,nao,cancelado,PAGO,4
3838,1052.0, 35 ,M,CE,Mercado,10,1,300,25.5,,nao,,2
3839,,30,F,XX,Roupas,25,2,quatrocentos,,NAO,0,cancelado,3
3840,1737.0,42,m,,Casa,2,5,300,R$ 30,não,sim,,10
3841,1719.0,30,  M,SP,Eletronicos,25,8,100,10,sim,1,pago,3
3842,1405.0,18,,SP,,5,1,300,25.5,Sim ,0,pendente,
3843,1607.0,42,m,CE,,15,1,quatrocentos,,Sim ,sim,pago,3
3844,2020.0,25,,PE,eletronicos,0,4,R$400,10,,sim,pendente,2
3845,1421.0,42,, sp ,Casa,,6,300,25.5,SIM,0,pendente,1
3846,1711.0,42,  M,ce,eletronicos,0,100,0,R$ 30,Sim ,0,pendente,2
3847,1246.0,30,f,PE,Roup@,5,1,quatrocentos,0,sim,cancelado,cancelado,4
3848,1071.0,22,f,PE,mercado,999,5,300,25.5,sim,1,,10
3849,1184.0, 35 ,f,XX,Mercado,25,100,R$ 400,R$ 30,NAO,1,pendente,
3850,1005.0,22,Feminino,XX,,,0,300.0,10,não,1,PAGO,10
3851,1905.0,25,f,SP,roupas ,,8,R$ 400,20,,sim,,10
3852,,trinta,Masculino,XX,mercado,15,2,,gratis,,cancelado,,
3853,1698.0,18,,SP,Casa,2,100,R$ 400,R$ 30,não,sim,pendente,4
3854,2099.0,55,  M,PE,Eletronicos,,0,300,R$ 30,não,sim,pago,0
3855,1826.0,18,,CE,casa,,100,100,R$ 30,,1,,2
3856,1348.0,,Masculino,ce,Mercado,999,100,300.0,25.5,,1,cancelado,1
3857,1307.0, 35 ,Masculino,CE,roupas ,25,100,300,,NAO,cancelado,pendente,1
3858,1286.0,,  M,PE,Roup@,25,3,50,25.5,NAO,sim,PAGO,2
3859,1765.0,,,,,0,8,200,20,NAO,sim,cancelado,4
3860,1724.0,18,,,casa,2,1,100,0,SIM,sim,cancelado,2
3861,1761.0,35,F, sp ,Roupas,,100,,10,NAO,1,pendente,10
3862,1382.0,55,m,,eletronicos,25,100,200,0,,0,pendente,4
3863,1387.0,25,F,ce,mercado,-5,3,,,Sim ,1,cancelado,0
3864,1524.0, 35 ,  M,XX,casa,999,5,R$400,25.5,nao,0,cancelado,0
3865,1638.0,30,F,,eletronicos,25,0,R$ 400,25.5,SIM,1,cancelado,0
3866,1937.0,25,F,XX,roupas ,10,6,R$400,R$ 30,,cancelado,pago,10
3867,1275.0,35,F,PE,Roup@,0,100,R$400,R$ 30,Sim ,1,cancelado,
3868,1499.0,55,f,ce,roupas ,-5,3,,0,,1,,
3869,1716.0,30,M, sp ,Roup@,15,8,0,10,não,1,,3
3870,1336.0,35,F, sp ,Roup@,,6,R$ 400,25.5,sim,1,PAGO,4
3871,1931.0,25,m,,ELETRONICOS,15,5,,25.5,não,0,PAGO,4
3872,1480.0, 35 ,  M,SP,,5,4,,,NAO,0,,2
3873,1910.0,trinta,M, sp ,,,5,300,0,sim,1,pendente,4
3874,2081.0, 35 ,Feminino,RJ,ELETRONICOS,15,4,300,gratis,não,sim,cancelado,2
3875,1108.0,55,m,SP,Mercado,15,3,300,R$ 30,SIM,cancelado,PAGO,3
3876,1327.0,trinta,m, sp ,ELETRONICOS,2,8,quatrocentos,20,NAO,0,PAGO,2
3877,1314.0,22,f,PE,ELETRONICOS,5,6,300,25.5,não,1,,0
3878,1698.0,55,f,ce,,10,4,,10,sim,sim,,2
3879,1780.0,55,  M,ce,eletronicos,-5,100,R$400,gratis,Sim ,nao,pago,2
3880,1155.0,,m,RJ,Casa,,1,quatrocentos,0,não,1,,2
3881,1886.0,35,,PE,mercado,25,1,0,,SIM,1,pago,4
3882,2025.0, 35 ,,RJ,mercado,15,100,quatrocentos,0,sim,1,PAGO,1
3883,1757.0,,  M,XX,Roupas,5,8,300,,não,cancelado,pendente,1
3884,1721.0,25,F,CE,Eletronicos,-5,2,R$ 400,10,Sim ,1,PAGO,10
3885,1912.0,30,Masculino, sp ,Roup@,0,5,0,,NAO,0,pendente,1
3886,1870.0,18,Feminino,PE,roupas ,-5,4,,R$ 30,,sim,PAGO,10
3887,1012.0,42,f,CE,,999,1,,R$ 30,NAO,0,,4
3888,1607.0,30,Masculino,CE,eletronicos,,100,300,gratis,,cancelado,cancelado,0
3889,1497.0,18,,ce,Roup@,25,6,R$400,10,NAO,1,PAGO,1
3890,1237.0,22,  M,ce,Eletronicos,25,6,300,25.5,nao,1,pago,1
3891,1780.0,25,F,XX,ELETRONICOS,15,4,50,gratis,sim,1,pendente,
3892,1605.0, 35 ,M,PE,Roupas,10,2,0,20,,1,pendente,
3893,1660.0,30,F,,ELETRONICOS,-5,0,150,20,,nao,PAGO,3
3894,1848.0,55,m,PE,Roup@,25,0,300,10,,1,pendente,
3895,1935.0,,F,XX,,-5,3,quatrocentos,20,nao,nao,pago,10
3896,1627.0,30,m,ce,Roupas,5,8,quatrocentos,10,,cancelado,,10
3897,1142.0,18,,ce,Eletronicos,,8,R$400,,Sim ,cancelado,cancelado,3
3898,1713.0,30,f, sp ,roupas ,,5,200,25.5,,1,cancelado,0
3899,1478.0,30,,,roupas ,,5,300.0,R$ 30,Sim ,nao,pendente,2
3900,1564.0,25,m,ce,Mercado,25,0,300,25.5,não,0,PAGO,2
3901,1470.0, 35 ,M,RJ,casa,,4,300,10,NAO,1,pendente,3
3902,1383.0,trinta,Masculino, sp ,casa,2,1,R$400,25.5,sim,1,pago,3
3903,1925.0,30,F,SP,roupas ,5,1,200,20,nao,nao,,0
3904,1416.0,30,f,,casa,25,100,50,,nao,1,PAGO,0
3905,1307.0, 35 ,F,,mercado,25,4,R$ 400,25.5,NAO,nao,,4
3906,1648.0,,F,RJ,Casa,0,1,,,nao,sim,pago,2
3907,2024.0,22,m,,Eletronicos,999,2,100,20,NAO,nao,,4
3908,2067.0,35,Masculino,,Casa,2,8,R$400,R$ 30,,0,PAGO,1
3909,1738.0,30,f,ce,,,2,200,R$ 30,não,nao,,10
3910,1139.0, 35 ,F,ce,casa,15,1,0,20,não,nao,pago,10
3911,1973.0,35,F, sp ,ELETRONICOS,999,100,150,,não,0,pago,0
3912,2016.0, 35 ,Feminino,XX,Mercado,25,5,R$400,0,SIM,0,pendente,2
3913,1952.0,,  M,RJ,casa,2,4,0,25.5,SIM,cancelado,,2
3914,1903.0, 35 ,Feminino,ce,eletronicos,,4,R$ 400,25.5,nao,sim,PAGO,4
3915,1071.0,22,  M,CE,Roup@,999,1,R$ 400,10,sim,sim,cancelado,3
3916,1106.0, 35 ,M,ce,Roupas,25,3,300,10,sim,1,pago,0
3917,2065.0,25,Feminino,PE,ELETRONICOS,15,1,R$400,,não,sim,cancelado,0
3918,1882.0,30,m,CE,,999,5,300,gratis,Sim ,0,,
3919,1138.0,18,M,XX,Roup@,,5,200,20,sim,0,cancelado,10
3920,1614.0,18,,CE,mercado,-5,100,300.0,R$ 30,nao,nao,cancelado,3
3921,1862.0,18,f,,Mercado,15,0,R$400,R$ 30,,0,pago,1
3922,1272.0, 35 ,,SP,eletronicos,-5,5,200,0,SIM,0,pago,2
3923,1415.0,,f,ce,mercado,0,5,100,20,,1,pago,3
3924,1505.0,30,f, sp ,mercado,10,8,R$400,25.5,,0,cancelado,0
3925,1732.0,35,f,,mercado,10,2,quatrocentos,gratis,,nao,,1
3926,1423.0,35,Feminino,XX,roupas ,2,8,0,20,nao,nao,PAGO,10
3927,1389.0, 35 ,, sp ,Roup@,25,1,0,gratis,nao,0,pendente,10
3928,1341.0,25,Masculino,ce,Roupas,999,5,quatrocentos,20,SIM,1,,4
3929,1945.0,25,, sp ,Casa,0,6,300,,,0,pago,0
3930,1613.0,55,,PE,eletronicos,999,1,150,25.5,NAO,1,,1
3931,1492.0, 35 ,f,CE,Casa,-5,100,50,25.5,,cancelado,PAGO,0
3932,1191.0,42,,SP,eletronicos,5,100,50,0,não,0,,
3933,1498.0,22,,ce,Eletronicos,999,1,50,R$ 30,,0,pago,4
3934,1821.0,18,Masculino,,,15,4,300.0,,,0,PAGO,2
3935,1226.0,22,Feminino,XX,roupas ,25,0,R$ 400,R$ 30,nao,1,,10
3936,1138.0,18,Masculino,,eletronicos,999,2,,0,,0,pendente,10
3937,1855.0,trinta,m,CE,casa,25,0,R$ 400,25.5,Sim ,1,,2
3938,1816.0,trinta,,,casa,25,100,100,,,0,pendente,10
3939,2086.0, 35 ,,CE,Eletronicos,0,100,R$400,10,não,1,cancelado,10
3940,1103.0,trinta,f,RJ,Roupas,-5,1,quatrocentos,0,,sim,,10
3941,1870.0,30,,,Mercado,,100,quatrocentos,20,SIM,0,,0
3942,1667.0,55,,CE,roupas ,-5,4,quatrocentos,0,Sim ,0,cancelado,0
3943,1272.0,25,  M,CE,,0,0,300,10,sim,cancelado,PAGO,
3944,2029.0,30,, sp ,mercado,15,100,150,25.5,NAO,1,cancelado,2
3945,1183.0,22,m,ce,Roup@,5,3,R$ 400,25.5,nao,sim,,0
3946,2051.0,22,Masculino, sp ,ELETRONICOS,,6,150,R$ 30,SIM,sim,,1
3947,1292.0,,m,RJ,roupas ,25,3,150,25.5,NAO,nao,PAGO,0
3948,1176.0,trinta,  M, sp ,Eletronicos,25,1,,,nao,nao,pendente,10
3949,1057.0,25,Feminino,SP,casa,10,6,R$ 400,R$ 30,,0,pago,2
3950,1307.0,55,m,,,10,5,150,10,,nao,pendente,
3951,1976.0,18,, sp ,Roup@,2,3,300,0,nao,sim,pago,0
3952,1699.0,30,M,PE,eletronicos,25,4,300,20,,sim,PAGO,
3953,1082.0,55,m,PE,Roupas,10,2,R$ 400,20,não,0,cancelado,0
3954,1251.0,30,  M,XX,Roupas,5,4,100,,Sim ,nao,,4
3955,1795.0,35,m,RJ,Mercado,,4,50,0,não,nao,pago,1
3956,1896.0,trinta,m,RJ,Mercado,0,3,300,25.5,,0,,
3957,1209.0,18,F, sp ,roupas ,10,6,0,R$ 30,NAO,sim,,1
3958,1815.0,30,,,ELETRONICOS,-5,1,,20,,1,,1
3959,1608.0,18,f,CE,Eletronicos,,100,200,25.5,SIM,0,cancelado,4
3960,1446.0,18,Feminino,ce,Roup@,,3,300,,NAO,1,,4
3961,1459.0,trinta,F,CE,casa,2,3,R$ 400,gratis,SIM,1,PAGO,1
3962,1967.0,18,,CE,Eletronicos,5,3,300.0,gratis,,sim,pago,1
3963,1471.0,55,  M,RJ,,999,8,300,,,0,,1
3964,1369.0,55,Masculino,RJ,Eletronicos,2,0,50,20,NAO,1,pendente,0
3965,1899.0,30,  M,PE,,10,2,R$ 400,0,,cancelado,,10
3966,1922.0,22,f,RJ,Casa,-5,1,R$ 400,0,não,cancelado,PAGO,4
3967,1136.0,25,  M, sp ,Casa,999,5,,0,,cancelado,pago,2
3968,1366.0,30,F,PE,eletronicos,25,0,200,25.5,,0,pendente,
3969,1911.0,30,  M,,ELETRONICOS,5,3,100,gratis,NAO,0,,10
3970,1183.0,,f,CE,eletronicos,10,6,,25.5,sim,0,pendente,0
3971,1471.0,,f,,Roup@,,3,R$ 400,10,,1,cancelado,2
3972,1653.0,42,M,CE,casa,-5,6,200,10,não,cancelado,cancelado,0
3973,1748.0,trinta,m,CE,casa,2,4,100,20,NAO,1,,0
3974,1536.0, 35 ,Masculino,XX,Eletronicos,10,8,R$400,10,NAO,nao,,2
3975,1801.0,,Masculino,CE,,,1,200,0,Sim ,0,pago,2
3976,1919.0, 35 ,F,,Mercado,-5,1,300.0,20,,0,PAGO,10
3977,1509.0,30,f,,,5,5,R$ 400,gratis,não,nao,,2
3978,1629.0,18,M,CE,casa,0,100,200,R$ 30,Sim ,0,cancelado,3
3979,2001.0,18,,SP,Mercado,,5,200,gratis,não,1,pago,4
3980,2096.0,trinta,M,SP,Mercado,15,4,200,,,1,PAGO,3
3981,1915.0,35,Feminino,SP,,5,0,50,10,SIM,1,pago,10
3982,2033.0,22,  M, sp ,Roup@,10,5,100,,não,sim,,0
3983,1151.0,42,m,PE,ELETRONICOS,-5,1,R$ 400,10,não,nao,cancelado,2
3984,2028.0,55,M,,Eletronicos,15,8,300,gratis,NAO,0,PAGO,1
3985,1463.0,18,  M,CE,,-5,4,R$400,,sim,1,pago,10
3986,1270.0,42,m,PE,casa,25,5,300.0,10,nao,1,,1
3987,1459.0,30,Feminino,ce,mercado,999,6,300,10,não,nao,pago,
3988,1104.0,35,Feminino,,ELETRONICOS,999,8,,25.5,Sim ,1,PAGO,
3989,1161.0,55,f,ce,Casa,25,2,150,R$ 30,sim,0,,3
3990,1350.0,trinta,Feminino,RJ,mercado,-5,1,300.0,R$ 30,,1,,
3991,1433.0,42,f,PE,Roup@,0,3,150,gratis,não,cancelado,,3
3992,1851.0,30,,XX,ELETRONICOS,999,1,300.0,gratis,sim,cancelado,pendente,0
3993,1139.0,55,,CE,Roup@,,4,200,10,,sim,,4
3994,1086.0,trinta,F, sp ,ELETRONICOS,25,6,50,0,SIM,sim,,0
3995,1182.0, 35 ,  M,,Mercado,-5,5,300.0,25.5,sim,nao,pendente,10
3996,1367.0,trinta,,CE,Eletronicos,2,4,R$ 400,0,SIM,0,pago,1
3997,1128.0,trinta,,,casa,999,8,quatrocentos,10,sim,0,PAGO,10
3998,1669.0,55,Masculino,XX,roupas ,10,6,,gratis,sim,nao,,
